Job_ID,Job_Title,Min_YOE,Est_Salary,JD_Trans,L1,L2,L3,L4,MinL,Location,VN,Remote,W_Term,W_Term_2,W_Term_3,W_Term_4,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Combined_role,Others,Last_Updated
3253,Data Analyst,1,1200,1- year working experience,1.0,Unknown,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3252,Big Data Team Lead,5,3260,Experience with the appropriate technology for at least 5 years,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,1,0,0,0,9/10/2025
3251,"Data Analyst, Expert",7,3000,At least 05 years of experience in data analysis and 07 years of working experience in banking and finance,2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3250,Data Processing Officer,1,850,At least 1 years experience working with number & data.,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3249,"Zalopay, Fp&A Executive ( Financial )",1,1600,Must be good in Excel and strong analytical skills; At least 1 years of relevant working experiences in the equivalent position.,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3248,Data Analyst,2,1270,"HCM CMC Global needs to recruit data Analyst> 1.5 years of experience in Bi, R, Python, .. Rank Luong UPTO 30M. Mail: mtthao@cmcglobal.vn",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3247,Python Developer Intern,0,425,The internship income is up to 150 million as soon as you are a student,0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3246,Web Scraper,2,1500,2+ years of commercial experience developing and deploying commercial applications.,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3245,Artificial Intelligence Engineer,5,2300,"5 years- of experience with Python, C++, Java, etc; 5 years of experience with ML frameworks such as TensorFlow or PyTorch; Experience in embedded systems, C++",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
3244,Data Engineer,4,2000,Q5 - Edtech company recruits Data Engineer positions. 4+ years. Experience mentor. Salary up to 2000,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3242,Lead Data Engineer,9,4000,9+ years of experience and must have a computer science /IT background.,2.0,3,,,2,HANOI,1,0,Fulltime,Hybrid,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3240,Group Financial Analyst,2,1500,At least 2+ years of experience in the same position; Advanced in Excel,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3239,Finance Executive,1,635,Excellent Excel; From 1-2 years of seniority in accounting/finance/audit,1.0,Unknown,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3238,Product Planning ( Data And Research ) - Electronics,2,1145,"Experience in using tools for data analysis, visualization, Power BI, Excel; At least 2 years experience in Market Research & Data Analysis",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3237,Ai Tech Lead ( Artificial Intelligence ),3,6000,"Proven experience (typically 5+ years) working in AI development, with a focus on machine learning algorithms, natural language processing, computer vision, or deep learning.",2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3235,Data And Ai Product Management,10,5000,Over all 10 plus years experience working with cross-functional teams and leading product development from ideation to launch,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3234,Machine Learning Engineer / Architect,7,5000,Over all 7-12 years experience with 3+ years of experience in building and deploying machine learning models.,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
3233,Middle / Senior Data Analyst,2,2200,HCM,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3231,Business Intelligence Expert,5,3000,At least 5 years experiences experience in business analytics,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,9/10/2025
3229,Business Intelligence Team Leader ( Urgent ),3,1500,3+ years of working experience in Data Analytics / Business Intelligence.,2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,9/10/2025
3228,Commercial Excellence Lead,3,4000,3-5 years of kinh nghi?m of pharmaceutical Business Intelligence data sources is required.,2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3227,Purchasing Analyst,3,1800,"Proficient in using spreadsheet software and data analysis tools to analyze and present data effectively; Proven experience in procurement, purchasing, or supply chain analysis, preferably in the retail industry.",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3226,Data Science Manager,3,6500,"Experience in leading a team of both researchers and analysts preferably in an ecommerce, tech, banking, advertising or management consulting environment,Bangkok Based, Relocation Provided",4.0,Unknown,,,4,UNKNOWN,0,0,Fulltime,Hybrid,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
3225,Senior Strategic Projects Specialist,3,3000,"Excellent problem solving and analytical skills with the strong ability to identify core problems, formulate logical and creative solutions, to analyze, interpret data and drive data-informed decision-making.",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3223,Senior Data Scientist,5,3000,5+ years experience in a similar role,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
3222,Middle / Senior Data Engineer,5,2700,At least 5 years of working as a data engineer,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3221,Business Intelligence ( Financial ),2,1600,"There are 2-3 years of experience in the equivalent position; Understanding of financial accounting data, can read and analyze corporate financial statements.",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,9/10/2025
3220,Data Analyst,1,650,At least 01 year of experience in the position of data analyzer or participating in the project with data analysis experience,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3218,"Data Analyst Lead ( Excel, Pbi )",1,2800,"1-3 years of relevant work experience in Market Research, Fintech, Financial Services, Auditing firms, or BI / Marketing Analyst in pharmaceutical industry",2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3217,Business Intelligence Developer/ Analyst,1,1800,1+ Years' experiences as Data analyst or Business Intelligence Analyst/Developer or Analytics Engineer.,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,9/10/2025
3216,Data Analyst,1,900,1-2 years of experience in similar position,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3215,Strategy & Operation Assistant Manager ( Finance ),3,1500,"Strong analytical skills; Proficiency in Excel and data analytical tools (Tableau, Power BI) preferred; At least 3 years of experience in Big5 firms",2.0,4,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,1,0,0,0,9/10/2025
3214,Digital Performance Specialist,3,1600,"Proficiency in data analysis tools and platforms (Google Analytics, Data Studio, e.g.,) to extract insights and track campaign performance.",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3213,Delivery Excellence Analyst ( 6 Months ),3,2460,Proficiency in Excel with analysis skills | Experienced in Tableu/PBI is an advantage; 3 year experiences in Delivery /Production management /Order management /Supply chain or related job,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Contract,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3212,"Manager, Gfin Credit Risk",10,5000,"Strong foundation in data query/manipulation using SQL and data visualization using tools like Tableau; 10 years of relevant work experience in a Credit policy, Credit analytics or insights related role; Masters degree, preferably in Statistics, Mathematics or Economics",4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3211,"General Manager, Data Analytics",7,7000,At least 07 years of working experience in the field of data,4.0,Unknown,,,4,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3210,"Deputy General Manager, Data Analytics",7,4500,At least 07 years of working experience in the field of data,4.0,Unknown,,,4,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3209,"Manager, Data Analytics",5,3000,At least 05 years of working experience in the field of data,2.0,4,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3208,"Deputy Manager, Data Analytics",5,2500,At least 05 years of working experience in the field of data,2.0,4,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3207,Data Analyst,3,1500,Have at least 03 years of experience in the field of data analysis and exploitation;,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3206,"Manager, Portfolio Management And Credit Reporting",2,2500,"At least 02 years of experience related to Data Portfolio, Data Analyst.",4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3205,Lean System Analyst,0,850,"Fresh graduated is acceptable; Bachelors degree in Industrial Management, Automation, Electronics, or equivalent majors.",1.0,Unknown,,,1,UNKNOWN,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3203,Big Data Team Lead,5,3200,Experience with the appropriate technology for at least 5 years,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,1,0,0,0,9/10/2025
3202,Senior Data Engineer,5,3000,"03 years of experience with Flink/Spark, Databricks; 03 years of experience with Azure",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3201,Data Architect,5,5000,"At least 5 years in Data field and experience in designing, developing and/or supporting in foreign companies, Insurance company in advance.",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3200,Data Scientist - Portfolio Management,3,4000,3 to 5 years of professional working experience in applying statistical and ML solutions to business problems,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
3199,"Assistant Manager, Business Intelligence",4,2800,4+ years of industry experience with proven business impact; degree in quantitative field preferred,2.0,3,4.0,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,9/10/2025
3197,Data Analyst,3,1500,3+ years experience as a Data Analyst.,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3196,Data Entry Management ( 6 Months ),0,765,Support to enter data production parameters (raw materials) on the PLM system. 6 -month contract,1.0,Unknown,,,1,HCMC,1,0,Fulltime,Contract,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3195,Research Developers,3,1440,$900-$1440/month (full-time) or $5-$8/hour (part-time),1.0,2,,,1,REMOTE,1,1,"Fulltime,",Part-time,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3194,Finance Intern,0,210,"Trained to understand how to build and standardize core data sets (Master data) in the financial - accounting system (Finance System) of the retail business; Priority is given to students in the 4th year, newly graduated, specialized in accounting and finance;",0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3193,Data Administration Intern,0,125,Good excel skills - Good data processing,0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3191,Junior Data Engineer,1,850,"1+ years of experience in Backend development or Data engineering, ETL development, or a similar role.",1.0,Unknown,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3189,Business Analyst ( Financial ),5,1800,"Have over 5 years of experience in data analysis/ business analyst/ business intelligence/ Sales performance, Sales analysis,... or in related fields;",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,1,0,0,0,9/10/2025
3188,Business Planning & Reporting Specialist,3,1250,Prior Experience in Accounting / Finance,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3186,Data Analyst Teamlead | Expert,2,2500,"Experience from 02 years (for expert position), or from 04 years (with the leader position)",2.0,3,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3185,Data Engineer Teamlead,2,2200,"Collect and integrate data and information from many different sources of DWH, modeling for intensive analysis problems",2.0,3,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3184,Regional Business Insights Analyst,2,2500,2 to 4 years of experiences in Data Analytic / Data Engineer roles.,1.0,2,,,1,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3183,Quantitative Research Assistant,3,850,Previous market research exposure is an advantage; Knowledge of basic statistics is an advantage.,1.0,Unknown,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3181,Business Intelligence Supervisor,3,1800,"SQL Server skills including SQL objects development, performance tuning, data analysis & integration",2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,9/10/2025
3179,Senior Risk Modeling Officer,3,3000,"MB accept candidates who lack experience in Risk Modeling position but have kinh nghi?m in data processing, model building and have decent academic achievements",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3178,Data Engineering Expert,3,3500,"Having kinh nghi?m and experience in physical architecture, logical architecture, basic components of Hadoop Eco-Sys: Ingestion layer, Processing layer, Consumtion layer",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3177,Data Executive,0,850,Priority is given experience in the contemporary position,1.0,Unknown,,,1,UNKNOWN,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3176,Market Research Analyst,1,680,"Ability to use statistical tools, data analysis.",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3175,Data Analyst,1,850,From 1-2 years experience in Data Analysis,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3174,Regional Data Governance Manager,5,4500,At least 5 years of experience in data engineering and working experience with managing data infrastructures.,4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3173,Machine Learning Engineer,2,2500,"Min 3 years of solid experience in data science, machine learning engineering or big data engineering.",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3171,Business Intelligence Analyst,1,1500,There is 1 year of experience or more related to reporting and analysis to retail banks or debt recovery,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,9/10/2025
3170,Data & Feature Engineer,2,2500,Proven track record with Data & Feature Engineering activities (2+ years),1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
3169,Data Analyst,2,1700,Expert in querying and manipulating raw dataset for analysis using SQL,1.0,2,,,1,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3168,Senior Business Analyst - Personal Finance Management,5,2500,Experience in writing SQL queries and using data visualization techniques and tools,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,1,0,0,0,9/10/2025
3165,"Leader, Data Engineer",3,2200,Hanoi recruits Tech Leader Data Engineer Good En Join Project Key. Good offer,2.0,3,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3163,Business Intelligence Analyst,3,2200,At least 3 years of experience as BI Analyst,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,9/10/2025
3161,Data Engineer,4,2500,At least 4 years of experience or more about data processing and analysis,2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3160,Data Analyst,2,930,"Strong SQL abilities (2+ years of experience) are necessary, as is the capacity to master new reporting/analytical tools.",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3159,"Leader, Ai Engineer",3,3000,Minimum of 3 years of experience in a similar role,2.0,3,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
3158,Ai Engineer,2,2200,"At least 2 years of practical experience in project Vision (Object Detection, Segmentation, Liver, OCR ...)",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
3157,Ai Engineer,3,3000,Have basic knowledge and experience in chatgting and other general AI technologies; Perform data analysis by Python,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
3155,Data Engineer,3,3000,"Experience in relevant domain (CRM, Big Data, Business Intelligence, Analytics Reporting).",1.0,2,,,1,UNKNOWN,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3153,Senior Data Analyst,3,1905,"Search for Data Analyst Senior, Engi, offer max 45m, priority to work early, work at Hoan Kiem, HN.",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3152,Senior Data Analyst,3,1485,"At least 3 years of experience in the field of data analysis, priority candidates who have experience working through companies in the field of service chain or retail business;",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3151,Data Engineer,5,2755,5 years+ working experience in data engineering position,2.0,Unknown,,,2,REMOTE,1,1,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3150,"Zalopay, Senior Data Scientist",5,3000,5+ years relevant work experience with large amounts of data,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
3149,Senior Data Analyst ( Supply Chain ),3,2500,From 3-6 years of experience for Data Analyst or Business Analyst or Business Intelligence position.,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3148,Senior Data Engineer - Fpt Software,2,2500,"Email/skype: chautd1@fpt.com,Relocating package: Up to 100M (for senior candidates from Hanoi/HCM.C to Danang City);",2.0,Unknown,,,2,UNKNOWN,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3144,"Manager, Analytics & Insights",3,2800,"Excellent analytical skills and understanding of statistical modeling; 3-5 years of experience in related field (client servicing in a research agency, marketing consultant)",4.0,Unknown,,,4,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3143,Big Data / Data Engineer,7,3180,"From 7+ years of experience vs Data, 2 years of Big Data experience; Salary: max 75tr",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3142,Data Entry Coordinator,0,950,Salary: 600.000  700.000 VND per hour (4-8 working hours per week),1.0,Unknown,,,1,REMOTE,1,1,Part-time,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3141,Data Analyst,3,2200,Send CV to apply to email trangltt26@fpt.com.vn,,Unknown,,,0,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3140,Senior Dba,3,2200,"Remote needs Senior DBA (SQL, Transactional Replication), good English",2.0,Unknown,,,2,REMOTE,1,1,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3139,Consumer Intelligence Manager,7,2800,"Strong in market data, category analysis, and consumer insights; 7 years experience within Marketing in the FMCG industry.",4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3138,Risk Screening Officer,2,2200,"Ability to maintain focus while working with voluminous data; AML Compliance awareness relating to Money Laundering, Crime and Terrorism; 2 to 3 years of work experience",1.0,2,,,1,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3137,Fresher - Supply Chain,0,650,Final year student or fresh graduated less than one year of working experience; Successful candidates will join a development stint with professional career and coaching plan within chosen department.,0.0,1,,,0,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3136,Fresher - Accounting & Finance,0,650,Final year student or fresh graduated less than one year of working experience; Successful candidates will join a development stint with professional career and coaching plan within chosen department.,0.0,1,,,0,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3135,Fresher - Planning,0,650,Final year student or fresh graduated less than one year of working experience; Successful candidates will join a development stint with professional career and coaching plan within chosen department.,0.0,1,,,0,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3132,"Procurement Analyst, Intern",0,200,"Good numerical and data skills, proficient Excel skills; Duration: 3 months (1st June to 30th August 2023)",0.0,Unknown,,,0,UNKNOWN,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3131,Data Analyst Intern,0,170,(Cau Giay) Need to recruit 2 International Analysts to support costs and internship marks. Have mentor orientation. Review on the main staff after Internet. YC is a last year student in specialized. Fulltime T2-T6,0.0,Unknown,,,0,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3130,Sales Analyst Intern,0,125,"3rd/4th-year students or fresher to 6 months experience; Flexible working time, WFH is applicable; Fluency in Excel and BI tools (Power BI practice is an advantage).",0.0,1,,,0,HCMC,1,0,"Fulltime,",Part-time,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3129,Marketing Specialist ( Data And Research ) - Electronics,2,1145,Experience in Power BI and data analystX queries is plus; At least 2 years experience.,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3128,Data Scientist,3,3000,Proven experience in applying machine learning techniques to large datasets.,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,1,0,1,0,9/10/2025
3127,Data Engineer,0,3000,1-3 years of experience in data engineering/software engineering roles or are a new graduate with extensive internship experience in these roles.,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
3126,Reporting & Performance Manager,5,3000,"5 years & above experiences in data & management reporting (e.g., Business Analysis, Management Accountant, Data analyst) with minimum 2 years in managerial role is a must.",4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3125,"Risk Analyst - Risk Management, Shopee Express",1,2000,Proficient in Excel (Advance level); Have at least 1 year working experience in Fraud Detection/Fraud Prevention.,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3124,Finance Analyst Supervisor,3,2200,Proven BI experience in MS SQL (+++) and visualization tools such as Excel (++); At least 3 years of experience,2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3122,Operations Analyst - Lazmall,3,2500,"Have passion for data analytics, research or project management; Experience writing custom queries in SQL or other SQL-based languages is a plus.",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3121,Data Analyst,3,2200,"More than 3 years of experience in the field of data analysis, preferably in the pharmaceutical industry.",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3119,Mis Specialist,2,2200,"Priority for candidates with advanced knowledge about SQL (priority to know MySQL, ...); Over 02 years of experience in the field of MIS, Banking and Finance",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3118,Database Administrator ( Dba ),3,1250,Graduated from university in information technology.,1.0,Unknown,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3117,Data Analyst | Market Intelligence,3,1600,"Ability to use data management tools. Priority candidates have the ability to report and analyze the use of multi -tools (Excel, Power Bi Tools ...)",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3116,Data Analyst,1,900,1-2 years of experience in similar position,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
3114,Technical Manager ( Ai / Ml ),5,6000,Hold a Master's degree or higher in Computer Science or a related technical field.; Possess at least 5 years of experience in related industries,4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3113,"Ai Engineer ( Python, Cloud, Chatgpt, Machine Learning )",3,3000,Have basic knowledge and experience in chatgting and other general AI technologies; Perform data analysis by Python,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
3112,Business Analyst | Financial Analyst,1,2200,"Strong Excel skills and familiar with LS retail; Oracle and/or Hyperion would be a plus; Experience with Big 4 or 1+ year in analysis and planning, preferably in multi-international company.",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,1,0,0,0,9/10/2025
3110,Senior Supply Chain Planner,8,2700,"Strong negotiation, data analysis skill; 8+ years material planning experience",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3107,Quantitative Researcher,3,1500,"Strong technical skills, including expertise in machine learning, data analysis, and algorithmic trading",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
3106,Data Engineer ( Senior / Manager ) | Data Analyst ( Senior ) - Temp 3 Months,5,7000,Recruit freelance; Working Time: 9:00 - 18:00; Send cv to: trinh.nguyen@manpower.com.vn; Zalo 0949 469 617,2.0,4,,,2,HANOI,1,0,"Fulltime,",Freelance,Unknown,Unknown,1,1,0,0,0,1,0,9/10/2025
